	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
135	otcy_i_deti.xml	407	 Павла Петровича она боялась больше , чем когда-либо , он с некоторых пор стал наблюдать за нею и неожиданно появлялся , словно из земли вырастал за ее спиною в своем сьюте , с неподвижным зорким лицом и руками в карманах . 	现在她最怕的要算是帕维尔·彼得罗维奇了。不知是打从什么时候开始，他常常注视着她，有时候他像从地里突然冒出来似的出现在她身旁：一副英国式打扮，傲然的脸，犀利的目光，手插在裤兜里。	Павла_Петровича	帕维尔_彼得罗维奇	彼得罗维奇_	现在_她_最怕_的_要_算是_帕维尔_·_彼得罗维奇_了_。_不知_是_打_从_什么_时候_开始_，_他_常常_注视_着_她_，_有时候_他_像_从_地里_突然_冒出来_似的_出现_在_她_身旁_：_一副_英国式_打扮_，_傲然_的_脸_，_犀利_的_目光_，_手_插_在_裤兜_里_。	现在_她_最_怕_的_要_算是_帕维尔·彼得罗维奇_了_。_不知_是_打_从_什么_时候_开始_，_他_常常_注视_着_她_，_有时候_他_像_从_地里_突然_冒_出来_似的_出现_在_她_身旁_：_一_副_英国式_打扮_，_傲然_的_脸_，_犀利_的_目光_，_手插_在_裤兜_里_。	现在_她_最_怕_的_要_算是_帕维尔_·_彼得罗维奇_了_。_不知_是_打从_什么_时候_开始_，_他_常常_注视_着_她_，_有时候_他_像_从_地里_突然_冒出_来_似的_出现_在_她_身旁_：_一_副_英国式_打扮_，_傲然_的_脸_，_犀利_的_目光_，_手_插在_裤兜_里_。
136	otcy_i_deti.xml	408	 « Так тебя холодом и обдаст », — жаловалась Фенечка Дуняше , а та в ответ ей вздыхала и думала о другом « бесчувственном » человеке . 	“我就像被当头浇了盆冰水似的，”费多西娅对杜尼亚莎诉说道。杜尼亚莎只是用叹气来回答她，心里想着另一个“没有感情的人”。	Фенечка_Дуняше	费多西娅_杜尼亚莎	费多西_尼亚_	“_我_就_像_被_当头_浇_了_盆_冰水_似的_，_”_费多_西娅_对_杜_尼亚_莎_诉说_道_。_杜_尼亚_莎_只是_用_叹气_来_回答_她_，_心里_想着_另_一个_“_没有_感情_的_人_”_。	“_我_就_像_被_当头_浇_了_盆_冰水_似的_，_”_费多西娅_对_杜尼亚_莎诉_说道_。_杜尼亚莎_只是_用_叹气_来_回答_她_，_心里_想_着_另_一个_“_没有_感情_的_人_”_。	“_我_就_像_被_当头_浇_了_盆_冰水_似的_，_”_费多西娅_对_杜尼亚莎_诉说_道_。_杜尼亚莎_只是_用_叹气_来_回答_她_，_心里_想_着_另_一_个_“_没有_感情_的_人_”_。
137	otcy_i_deti.xml	410	 Фенечке нравился Базаров , но и она ему нравилась . Даже лицо его изменялось , когда он с ней разговаривал : оно принимало выражение ясное , почти доброе , и к обычной его небрежности примешивалась какая-то шутливая внимательность . 	费多西娅喜欢巴扎罗夫，巴扎罗夫也喜欢她，和她谈话的时候脸色也变得开朗了，和善了，随便了，在他的玩笑中带着关注。	Фенечке_Базаров	费多西娅_巴扎罗夫_巴扎罗夫	巴扎罗夫_扎罗夫_	费多_西娅_喜欢_巴扎罗夫_，_巴扎罗夫_也_喜欢_她_，_和_她_谈话_的_时候_脸色_也_变得_开朗_了_，_和善_了_，_随便_了_，_在_他_的_玩笑_中带_着_关注_。	费_多_西娅_喜欢_巴扎罗夫_，_巴扎罗夫_也_喜欢_她_，_和_她_谈话_的_时候_脸色_也_变_得_开朗_了_，_和善_了_，_随便_了_，_在_他_的_玩笑_中_带_着_关注_。	费多西娅_喜欢_巴扎_罗夫_，_巴扎_罗夫_也_喜欢_她_，_和_她_谈话_的_时候_脸色_也_变得_开朗_了_，_和善_了_，_随便_了_，_在_他_的_玩笑_中_带着_关注_。
138	otcy_i_deti.xml	478	 — Эх , Федосья Николаевна ! поверьте мне : все умные дамы на свете не стоят вашего локотка . 	“唉，费多西娅·尼古拉耶芙娜，请您相信，世上所有聪明的太太小姐也比不上您那美丽的胳膊肘儿。”	Федосья_Николаевна	费多西娅_尼古拉耶芙娜	尼古拉_	“_唉_，_费多_西娅_·_尼古拉_耶芙娜_，_请_您_相信_，_世上_所有_聪明_的_太太_小姐_也_比不上_您_那_美丽_的_胳膊肘儿_。_”	“_唉_，_费多西娅·尼古拉耶芙娜_，_请_您_相信_，_世上_所有_聪明_的_太太_小姐_也_比不上_您_那_美丽_的_胳膊_肘儿_。_”	“_唉_，_费多西娅·尼古拉_耶芙娜_，_请_您_相信_，_世上_所有_聪明_的_太太_小姐_也_比_不_上_您_那_美丽_的_胳膊肘儿_。_”
139	otcy_i_deti.xml	483	 — А знаете что ? Ведь с тех пор , как вы мне те капельки дали , помните ? уж как Митя спит хорошо ! 	“您记不记得给药水的那回？米佳服了睡得香香的！	Митя	米佳	米佳_	“_您_记_不_记得_给_药水_的_那_回_？_米佳服_了_睡_得_香香的_！	“_您_记_不_记得_给_药水_的_那_回_？_米_佳服_了_睡_得_香香_的_！	“_您_记_不_记得_给_药水_的_那_回_？_米_佳_服了_睡得_香香的_！
140	otcy_i_deti.xml	587	 — Какой Петр ? 	“哪个彼得？”	Петр	彼得	彼得_	“_哪个_彼得_？_”	“_哪个_彼得_？_”	“_哪个_彼得_？_”
141	otcy_i_deti.xml	592	 Шила в мешке не утаишь , а Петра я берусь подготовить надлежащим образом и привести на место побоища . 	反正纸包不住火，而彼得嘛，我可以给予应有的开导，届时带他去决斗地点就是。”	Петра	彼得	彼得_	反正_纸包不住火_，_而_彼得_嘛_，_我_可以_给予_应有_的_开导_，_届时_带_他_去_决斗_地点_就是_。_”	反正_纸包不住火_，_而_彼得_嘛_，_我_可以_给予_应有_的_开导_，_届时_带_他_去_决斗_地点_就是_。_”	反正_纸包不住火_，_而_彼得_嘛_，_我_可以_给予_应_有的_开导_，_届时_带_他_去_决斗_地点_就_是_。_”
142	otcy_i_deti.xml	622	 Фенечки словно на свете не бывало , она сидела в своей комнатке , как мышонок в норке . 	世上如同不存在费多西娅，她像耗子躲在洞穴里似的一整天坐在她的房里。	Фенечки	费多西娅	费多西_	世上_如同_不_存在_费多_西娅_，_她_像_耗子_躲_在_洞穴_里_似的_一整天_坐在_她_的_房里_。	世上_如同_不_存在_费多西娅_，_她_像_耗子_躲_在_洞穴_里_似的_一整天_坐在_她_的_房里_。	世上_如同_不_存在_费多西娅_，_她_像_耗子_躲在_洞穴_里_似的_一_整_天_坐在_她_的_房_里_。
143	otcy_i_deti.xml	638	 Дорога из Марьина огибала лесок , легкая пыль лежала на ней , еще не тронутая со вчерашнего дня ни колесом , ни ногою . 	从玛丽伊诺村出来的路要绕过林子，这时路上蒙着一层薄薄的尘埃，还没被人踩过，被车轮辗过。	Марьина	玛丽伊诺	玛丽_	从_玛丽_伊诺村_出来_的_路_要_绕过_林子_，_这时_路上_蒙着_一层_薄薄的_尘埃_，_还_没_被_人_踩_过_，_被_车轮_辗过_。	从_玛丽伊诺村_出来_的_路_要_绕_过_林子_，_这时_路上_蒙_着_一_层_薄薄_的_尘埃_，_还_没_被_人_踩过_，_被_车轮_辗过_。	从_玛丽_伊诺村_出来_的_路要_绕过_林子_，_这时_路上_蒙_着_一_层_薄薄_的_尘埃_，_还没_被_人_踩_过_，_被_车轮_辗过_。
144	otcy_i_deti.xml	681	 Базаров тихонько двинулся вперед , и Павел Петрович пошел на него , заложив левую руку в карман и постепенно поднимая дуло пистолета ... 	巴扎罗夫慢慢地向前走去。帕维尔·彼得罗维奇左手插在裤袋里，右手慢慢地举起枪，枪口瞄准对方，迎面走来……“	Базаров_Павел_Петрович	巴扎罗夫_帕维尔_彼得罗维	彼得罗维奇_	巴扎罗夫_慢慢_地_向前走_去_。_帕维尔_·_彼得罗维奇_左手_插_在_裤袋_里_，_右手_慢慢_地_举起_枪_，_枪口_瞄准_对方_，_迎面_走来_…_…_“	巴扎罗夫_慢慢_地_向前_走去_。_帕维尔·彼得罗维奇_左手_插_在_裤袋_里_，_右手_慢慢_地_举起_枪_，_枪口_瞄准_对方_，_迎面_走来_……_“	巴扎_罗夫_慢慢_地_向前_走去_。_帕维尔_·_彼得罗维奇_左手_插在_裤袋_里_，_右手_慢慢_地_举起_枪_，_枪口_瞄准_对方_，_迎面_走来_…_…_“
145	otcy_i_deti.xml	704	 — Убиты - с ? — прошелестел за его спиной трепетный голос Петра . 	“大老爷被打死了？”从他身后传来彼得的低语。	Петра	彼得	彼得_	“_大老爷_被_打死_了_？_”_从_他_身后_传来_彼得_的_低语_。	“_大老爷_被_打死_了_？_”_从_他_身后_传来_彼得_的_低语_。	“_大_老爷_被_打死_了_？_”_从_他_身后_传来_彼得_的_低语_。
146	otcy_i_deti.xml	708	 Павел Петрович медленно открыл глаза . 	帕维尔·彼得罗维奇慢慢睁开了眼。	Павел_Петрович	帕维尔_彼得罗维奇	彼得罗维奇_	帕维尔_·_彼得罗维奇_慢慢_睁开_了_眼_。	帕维尔·彼得罗维奇_慢慢_睁开_了_眼_。	帕维尔_·_彼得罗维奇_慢慢_睁开_了_眼_。
147	otcy_i_deti.xml	720	 Базаров встряхнул Петра за ворот и послал его за дрожками . 	巴扎罗夫揪住彼得的领子搡了几下，命他快去找马车。	Базаров_Петра	巴扎罗夫_彼得	巴扎罗夫_彼得_	巴扎罗夫_揪住_彼得_的_领子_搡_了_几下_，_命_他_快_去_找_马车_。	巴扎罗夫_揪住_彼得_的_领子_搡_了_几_下_，_命_他_快_去_找_马车_。	巴扎_罗夫_揪住_彼得_的_领子_搡了_几下_，_命_他_快_去_找_马车_。
148	otcy_i_deti.xml	740	 Базаров обернулся и увидел бледное лицо Николая Петровича , сидевшего на дрожках . 	巴扎罗夫一回头，果见尼古拉·彼得罗维奇坐在两轮马车里，苍白着脸。	Базаров_Николая_Петровича	巴扎罗夫_尼古拉_彼得罗维奇	彼得罗维奇_	巴扎罗夫_一_回头_，_果见_尼古拉_·_彼得罗维奇_坐在_两轮_马车_里_，_苍白_着_脸_。	巴扎罗夫_一_回头_，_果见_尼古拉·彼得罗维奇_坐_在_两_轮_马车_里_，_苍白_着_脸_。	巴扎_罗夫_一_回头_，_果_见_尼古拉_·_彼得罗维奇_坐在_两_轮_马车_里_，_苍白_着脸_。
149	otcy_i_deti.xml	742	 — Что это значит ? — проговорил он взволнованным голосом . — Евгений Васильич , помилуйте , что это такое ? 	“怎么回事？”他惊惶地问，“叶夫根尼·瓦西里伊奇，敢请教到底为了什么？”	Евгений_Васильич	叶夫根尼_瓦西里伊奇	叶夫根尼_瓦西里_	“_怎么回事_？_”_他_惊惶_地问_，_“_叶夫_根尼_·_瓦西里_伊奇_，_敢_请教_到底_为了_什么_？_”	“_怎么_回_事_？_”_他_惊惶_地_问_，_“_叶夫根尼·瓦西里伊奇_，_敢_请教_到底_为了_什么_？_”	“_怎么_回_事_？_”_他_惊惶_地问_，_“_叶夫根尼·瓦西里_伊奇_，_敢_请教_到底_为了_什么_？_”
150	otcy_i_deti.xml	763	 ( Николай Петрович не послушался брата , да и сам Базаров этого желал , он целый день сидел у себя в комнате , весь желтый и злой , и только на самое короткое время забегал к больному , раза два ему случилось встретиться с Фенечкой , но она с ужасом от него отскакивала .) 	（尼古拉·彼得罗维奇没听从他哥哥的话，仍延请了医生，况且巴扎罗夫也希望他去请个新的来。一整天巴扎罗夫独坐在自己房里气恼，不是个脸色，每次去看病人也只是匆匆的，没一会儿便回自己的屋。他两次遇见费多西娅，但她每次都害怕地躲了开去。）	Николай_Петрович_Базаров_Фенечкой	尼古拉_彼得罗维奇_巴扎罗夫_费多西娅	彼得罗维奇_巴扎罗夫_扎罗夫_费多西_	（_尼古拉_·_彼得罗维奇_没_听从_他_哥哥_的话_，_仍_延请_了_医生_，_况且_巴扎罗夫_也_希望_他_去_请_个_新_的_来_。_一整天_巴扎罗夫_独_坐在_自己_房里_气恼_，_不是_个_脸色_，_每次_去_看_病人_也_只是_匆匆_的_，_没_一会儿_便_回_自己_的_屋_。_他_两次_遇见_费多_西娅_，_但_她_每次_都_害怕_地_躲_了_开去_。_）	（_尼古拉·彼得罗维奇_没_听从_他_哥哥_的话_，_仍_延请_了_医生_，_况且_巴扎罗夫_也_希望_他_去_请_个_新_的_来_。_一整天巴扎罗夫_独坐_在_自己_房_里_气恼_，_不是_个_脸色_，_每次_去_看_病人_也_只是_匆匆_的_，_没_一会儿_便_回_自己_的_屋_。_他_两_次_遇见费_多_西娅_，_但_她_每次_都_害怕_地_躲_了_开去_。_）	（_尼古拉_·_彼得罗维奇_没听_从_他_哥哥_的话_，_仍_延请_了_医生_，_况且_巴扎_罗夫_也_希望_他_去请_个_新_的_来_。_一_整_天_巴扎_罗夫_独坐_在_自己_房_里_气恼_，_不_是_个_脸色_，_每次_去看_病人_也_只是_匆匆_的_，_没_一会儿_便_回_自己_的_屋_。_他_两_次_遇见_费多西娅_，_但_她_每_次_都_害怕_地_躲_了_开去_。_）
